ParticipantPrivateID,randomiser_475f,ResponseButtonOrder,Sources,Trials_perBlock_,Blocks,MinimumSamples,MaximumSamples,RT,Stimulus,Response,NoOfStimuli,CorrectResponse,TrialType,TrialIndex,Accuracy,Block,TrialNumber,Sample_Reliability,Sample_Color,Sample_NumColor
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8154.40999999922,red,1,6,1,js-scroll-button-response,51,1,1,25,55           50           55           50           55           65,redredblueredredblue,1  1  0  1  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,14654.2749999971,blue,1,6,0,js-scroll-button-response,53,0,1,26,55           55           65           65           50           50,blueblueredredredred,0  0  1  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7662.13000000064,blue,1,6,0,js-scroll-button-response,55,0,1,27,50           65           65           55           55           65,redredredredblueblue,1  1  1  1  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12767.3450000002,red,0,6,1,js-scroll-button-response,57,0,1,28,55           50           50           50           55           55,redredblueblueblueblue,1  1  0  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11181.6949999994,blue,0,6,0,js-scroll-button-response,59,1,1,29,50           55           65           50           65           55,blueblueblueblueredblue,0  0  0  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6918.9600000027,red,0,6,1,js-scroll-button-response,61,0,1,30,50           50           55           50           65           55,redredblueredblueblue,1  1  0  1  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10697.8099999978,red,0,6,1,js-scroll-button-response,63,0,1,31,50           50           55           65           65           50,blueredblueblueredred,0  1  0  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6307.66999999835,blue,1,6,0,js-scroll-button-response,65,0,1,32,50           55           50           50           50           65,blueredredbluebluered,0  1  1  0  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11253.7899999988,red,1,6,1,js-scroll-button-response,67,1,1,33,65  50  65  50  65  50,redblueredredredblue,1  0  1  1  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5134.23999999941,blue,0,6,0,js-scroll-button-response,69,1,1,34,65           55           55           50           50           65,blueblueredredblueblue,0  0  1  1  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5823.40000000119,blue,0,6,0,js-scroll-button-response,71,1,1,35,65           55           50           65           50           50,blueredredbluebluered,0  1  1  0  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6267.11000000068,red,1,6,1,js-scroll-button-response,73,1,1,36,50           65           50           55           65           55,redblueblueredredred,1  0  0  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,21398.0550000014,red,0,6,1,js-scroll-button-response,75,0,1,37,55           50           50           50           55           50,blueblueredbluebluered,0  0  1  0  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4688.45999999752,blue,1,6,0,js-scroll-button-response,77,0,1,38,50           50           50           55           55           50,redredredredredred,1  1  1  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7749.08000000136,blue,1,6,0,js-scroll-button-response,79,0,1,39,50           55           65           55           50           55,blueblueredredblueblue,0  0  1  1  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3976.13500000082,red,0,6,1,js-scroll-button-response,81,0,1,40,50           55           65           55           55           50,redblueblueblueredred,1  0  0  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6259.41500000039,red,0,6,1,js-scroll-button-response,83,0,1,41,55           50           65           65           50           50,blueblueredredredred,0  0  1  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3095.53500000038,blue,1,6,0,js-scroll-button-response,85,0,1,42,55           65           55           50           50           55,redblueredblueredblue,1  0  1  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6932.95999999833,blue,0,6,0,js-scroll-button-response,87,1,1,43,50           55           55           55           50           65,blueblueblueblueblueblue,0  0  0  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8924.69999999949,red,0,6,1,js-scroll-button-response,89,0,1,44,65           50           50           55           65           50,blueredredblueblueblue,0  1  1  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6623.93999999773,red,0,6,1,js-scroll-button-response,91,0,1,45,50           65           65           50           50           55,redblueredredredred,1  0  1  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9850.42999999865,blue,0,6,0,js-scroll-button-response,93,1,1,46,50           55           55           50           55           65,redblueredblueredblue,1  0  1  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4833.34500000265,blue,0,6,0,js-scroll-button-response,95,1,1,47,55           55           55           65           50           55,redblueblueblueredblue,1  0  0  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4753.95500000007,red,1,6,1,js-scroll-button-response,97,1,1,48,50           55           50           65           50           55,redredredredbluered,1  1  1  1  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6554.0800000017,red,1,6,1,js-scroll-button-response,99,1,1,49,65           65           50           50           50           55,redredblueredredred,1  1  0  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7719.5150000006,blue,1,6,0,js-scroll-button-response,101,0,1,50,55           55           55           50           50           50,redredblueredblueblue,1  1  0  1  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,28963.6449999998,blue,1,6,0,js-scroll-button-response,104,0,2,51,55           50           65           65           65           50,redredredredredblue,1  1  1  1  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4611.570000001,red,0,6,1,js-scroll-button-response,106,0,2,52,50           55           55           55           50           50,redblueblueredredblue,1  0  0  1  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,16378.5649999991,red,1,6,1,js-scroll-button-response,108,1,2,53,65           55           50           55           55           55,redblueblueredbluered,1  0  0  1  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10248.7050000018,blue,0,6,0,js-scroll-button-response,110,1,2,54,65           55           65           50           65           65,blueblueredbluebluered,0  0  1  0  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7506.77999999968,blue,0,6,0,js-scroll-button-response,112,1,2,55,65           50           65           65           55           65,blueblueblueblueredblue,0  0  0  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10138.5300000003,red,0,6,1,js-scroll-button-response,114,0,2,56,55           55           50           65           50           65,redblueredblueblueblue,1  0  1  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8973.04000000085,blue,0,6,0,js-scroll-button-response,116,1,2,57,55           50           55           65           50           50,blueredblueblueredred,0  1  0  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7728.71499999752,red,0,6,1,js-scroll-button-response,118,0,2,58,50           55           55           65           65           50,blueblueredblueredred,0  0  1  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10987.6900000017,red,0,6,1,js-scroll-button-response,120,0,2,59,55           55           65           50           50           65,redredredblueblueblue,1  1  1  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10971.129999998,blue,0,6,0,js-scroll-button-response,122,1,2,60,55           55           65           65           55           55,blueredbluebluebluered,0  1  0  0  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10233.7850000004,red,1,6,1,js-scroll-button-response,124,1,2,61,50           65           50           65           50           55,redblueblueredbluered,1  0  0  1  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11074.1599999964,blue,0,6,0,js-scroll-button-response,126,1,2,62,50  65  50  50  50  50,bluebluebluebluebluered,0  0  0  0  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9352.91000000131,red,0,6,1,js-scroll-button-response,128,0,2,63,50           55           50           50           50           65,blueredblueblueredblue,0  1  0  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9725.78500000236,blue,0,6,0,js-scroll-button-response,130,1,2,64,55           55           50           50           50           65,blueblueblueredredblue,0  0  0  1  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10246.0250000004,blue,1,6,0,js-scroll-button-response,132,0,2,65,55           65           50           55           50           50,redblueredredbluered,1  0  1  1  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9710.40499999805,red,1,6,1,js-scroll-button-response,134,1,2,66,65           50           65           55           65           50,redblueredredredred,1  0  1  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10447.9049999972,blue,0,6,0,js-scroll-button-response,136,1,2,67,50           50           55           55           55           65,blueblueblueredblueblue,0  0  0  1  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,18311.3249999988,red,0,6,1,js-scroll-button-response,138,0,2,68,55           65           65           55           65           65,blueredredblueblueblue,0  1  1  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10736.7700000032,red,1,6,1,js-scroll-button-response,140,1,2,69,55           55           55           50           65           65,redblueblueblueredred,1  0  0  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,16247.4900000015,blue,0,6,0,js-scroll-button-response,142,1,2,70,55           50           50           55           65           55,blueblueredblueredblue,0  0  1  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10391.8750000012,blue,0,6,0,js-scroll-button-response,144,1,2,71,50           55           65           50           55           50,redblueredblueblueblue,1  0  1  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10082.2499999995,red,1,6,1,js-scroll-button-response,146,1,2,72,50           55           50           65           65           65,blueredblueblueredred,0  1  0  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9590.19500000076,blue,0,6,0,js-scroll-button-response,148,1,2,73,65           55           50           55           65           50,blueblueredredblueblue,0  0  1  1  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8465.01500000164,red,1,6,1,js-scroll-button-response,150,1,2,74,50           55           55           55           55           65,redredblueblueredred,1  1  0  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11168.8099999991,blue,1,6,0,js-scroll-button-response,152,0,2,75,65           65           55           50           55           55,blueblueblueredredred,0  0  0  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12769.6749999995,red,1,6,1,js-scroll-button-response,154,1,2,76,55           65           65           50           50           55,blueredblueredredred,0  1  0  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7449.82499999972,red,0,6,1,js-scroll-button-response,156,0,2,77,50  65  65  50  65  65,blueblueblueblueredred,0  0  0  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,14695.9500000012,blue,0,6,0,js-scroll-button-response,158,1,2,78,55           50           65           65           65           65,blueredblueblueblueblue,0  1  0  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5746.75999999815,blue,0,6,0,js-scroll-button-response,160,1,2,79,55           50           55           55           55           65,blueredblueblueblueblue,0  1  0  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6031.1949999996,red,0,6,1,js-scroll-button-response,162,0,2,80,65           50           50           55           55           65,blueblueblueblueredred,0  0  0  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8053.27000000037,blue,1,6,0,js-scroll-button-response,164,0,2,81,55           50           65           65           65           65,blueblueredblueredred,0  0  1  0  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7228.44000000251,red,1,6,1,js-scroll-button-response,166,1,2,82,55           65           65           55           50           65,blueredredblueredblue,0  1  1  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13070.9149999965,blue,0,6,0,js-scroll-button-response,168,1,2,83,50           55           55           65           50           55,blueblueblueblueredblue,0  0  0  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9353.0549999997,red,1,6,1,js-scroll-button-response,170,1,2,84,65  50  50  65  50  50,redblueblueredredred,1  0  0  1  1  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12175.7800000014,red,1,6,1,js-scroll-button-response,172,1,2,85,65           55           55           50           50           55,bluebluebluebluebluered,0  0  0  0  0  1
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8948.30000000005,blue,0,6,0,js-scroll-button-response,174,1,2,86,65           50           55           55           65           65,redblueredblueblueblue,1  0  1  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6102.65500000259,red,1,6,1,js-scroll-button-response,176,1,2,87,55           65           50           55           50           55,redblueblueblueredblue,1  0  0  0  1  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7727.94000000064,blue,1,6,0,js-scroll-button-response,178,0,2,88,65           55           65           50           50           65,blueblueredblueblueblue,0  0  1  0  0  0
3830253,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8586.49999999767,blue,0,6,0,js-scroll-button-response,180,1,2,89,55           50           65           50           50           50,redredblueblueblueblue,1  1  0  0  0  0
